User_ID,Age,Gender,Country,Education,Days_Since_Registration,Avg_Session_Duration,Num_Sessions_Last_Week,Device_Type,Pages_Visited,Course_Interest_Level,Clicked_Email_Ad,Viewed_Trial_Course,Previous_Purchases,Target_Purchased,Target_Time_Next_Week (min)
9105,41,Male,India,Bachelors,384,15.0,13,Desktop,173,4,No,No,3,No,299
9106,33,Female,Brazil,PhD,804,7.7,13,Desktop,188,5,Yes,No,0,No,268
9107,48,Male,Brazil,PhD,681,6.3,12,Mobile,126,1,Yes,No,4,Yes,172
9108,26,Male,USA,PhD,179,10.9,3,Tablet,80,3,No,Yes,4,No,125
9109,44,Male,India,Masters,615,12.5,7,Tablet,69,3,No,Yes,0,Yes,228
9110,58,Male,India,Masters,47,13.3,6,Mobile,64,4,No,Yes,0,Yes,216
9111,31,Male,USA,High School,558,7.2,6,Mobile,17,4,Yes,No,3,Yes,207
9112,42,Female,USA,PhD,183,11.2,0,Mobile,56,3,No,Yes,2,No,123
9113,39,Male,India,High School,354,19.8,5,Mobile,105,5,Yes,No,4,Yes,262
9114,52,Female,Germany,PhD,487,6.0,5,Mobile,108,2,Yes,No,2,No,130
9115,50,Female,USA,Bachelors,216,11.9,9,Tablet,47,2,No,Yes,4,Yes,155
9116,44,Female,USA,PhD,892,14.5,7,Mobile,172,2,No,Yes,4,Yes,146
9117,57,Female,India,High School,852,7.2,5,Tablet,46,2,Yes,No,0,No,156
9118,43,Male,Germany,Masters,829,15.1,7,Tablet,169,3,Yes,Yes,0,No,206
9119,36,Female,Canada,Bachelors,1033,5.3,12,Desktop,155,3,No,Yes,1,Yes,231
9120,56,Female,Germany,Bachelors,1009,15.2,5,Desktop,71,2,Yes,No,0,Yes,179
9121,43,Female,UK,PhD,1008,12.2,7,Desktop,73,2,No,No,1,No,141
9122,23,Female,Germany,Bachelors,734,4.9,4,Mobile,83,5,No,Yes,4,No,207
9123,20,Female,USA,High School,321,15.4,8,Mobile,114,5,No,No,3,Yes,245
9124,23,Female,Brazil,High School,91,7.5,11,Desktop,121,5,Yes,No,2,Yes,304
9125,45,Male,India,PhD,315,11.2,3,Mobile,73,1,No,No,2,Yes,91
9126,20,Male,Canada,Masters,112,15.2,5,Desktop,102,5,Yes,Yes,3,No,253
9127,30,Male,USA,Bachelors,374,7.2,10,Tablet,127,5,No,Yes,3,Yes,297
9128,30,Female,Canada,Bachelors,368,9.4,1,Tablet,190,3,No,Yes,0,Yes,121
9129,30,Female,India,PhD,378,17.6,2,Tablet,50,2,Yes,No,4,No,166
9130,18,Female,Canada,Bachelors,829,1.7,3,Tablet,91,5,Yes,No,2,Yes,227
9131,57,Male,Germany,Masters,825,19.1,2,Desktop,179,5,No,Yes,3,No,186
9132,54,Female,India,PhD,674,4.7,11,Tablet,21,5,Yes,Yes,4,Yes,279
9133,48,Female,USA,High School,557,8.5,12,Tablet,141,3,Yes,Yes,2,Yes,246
9134,34,Male,Brazil,Bachelors,1069,13.4,14,Mobile,72,1,No,No,4,No,191
9135,26,Female,USA,PhD,495,15.0,6,Tablet,34,4,No,No,1,Yes,172
9136,30,Male,UK,High School,722,13.5,8,Tablet,99,2,Yes,Yes,2,Yes,169
9137,54,Female,India,High School,686,12.2,5,Desktop,65,3,No,Yes,1,Yes,186
9138,31,Female,USA,High School,247,9.8,2,Mobile,197,3,Yes,Yes,4,No,134
9139,28,Female,Germany,PhD,174,19.8,13,Mobile,190,3,Yes,Yes,0,No,226
9140,42,Male,Germany,PhD,36,15.9,12,Mobile,159,5,No,No,3,No,318
9141,48,Female,Canada,High School,302,17.9,14,Mobile,198,3,No,No,1,No,257
9142,31,Male,USA,High School,886,9.9,12,Desktop,49,4,No,No,0,Yes,251
9143,24,Female,Canada,PhD,33,1.0,8,Desktop,44,3,Yes,Yes,2,Yes,207
9144,41,Male,UK,PhD,382,17.1,0,Desktop,65,1,Yes,Yes,3,No,106
9145,53,Female,India,Masters,424,13.8,14,Tablet,125,2,Yes,No,4,Yes,225
9146,59,Male,UK,High School,726,12.9,4,Mobile,45,5,No,Yes,3,Yes,201
9147,59,Male,Brazil,Bachelors,693,9.2,13,Mobile,92,2,No,No,0,No,213
9148,58,Female,Canada,Bachelors,595,10.3,12,Desktop,174,2,Yes,Yes,0,Yes,193
9149,20,Male,USA,PhD,982,9.0,10,Mobile,194,3,Yes,Yes,2,Yes,227
9150,43,Male,Canada,Bachelors,415,12.2,10,Tablet,123,3,Yes,No,4,Yes,203
9151,43,Male,UK,PhD,874,6.3,14,Mobile,84,5,No,Yes,2,Yes,325
9152,18,Female,Brazil,Masters,319,15.8,9,Tablet,109,5,Yes,No,4,Yes,258
9153,32,Male,UK,PhD,1049,22.2,14,Mobile,42,2,No,No,2,Yes,194
9154,28,Female,Brazil,High School,758,9.0,9,Mobile,192,5,Yes,No,3,Yes,264
9155,54,Male,Germany,PhD,59,4.0,4,Desktop,181,3,No,Yes,4,No,160
9156,24,Male,Germany,Bachelors,177,11.5,1,Tablet,150,4,No,No,4,Yes,154
9157,29,Male,USA,Bachelors,1069,13.6,4,Mobile,103,3,Yes,No,4,Yes,112
9158,55,Male,UK,Bachelors,309,14.3,0,Mobile,9,2,Yes,Yes,2,Yes,102
9159,20,Female,Germany,High School,154,20.0,0,Desktop,105,3,No,Yes,2,Yes,118
9160,59,Female,Canada,PhD,967,16.1,10,Tablet,143,1,No,Yes,2,No,152
9161,43,Male,India,PhD,769,2.9,13,Tablet,8,4,Yes,No,0,Yes,237
9162,47,Female,Canada,Bachelors,385,5.8,3,Desktop,105,4,Yes,Yes,3,No,216
9163,49,Female,Germany,High School,748,14.0,14,Mobile,65,3,Yes,No,2,Yes,276
9164,53,Male,Germany,Bachelors,624,9.7,14,Tablet,128,5,No,Yes,3,Yes,336
9165,54,Male,UK,Bachelors,1057,19.6,5,Desktop,119,2,Yes,Yes,1,No,171
9166,35,Male,Brazil,High School,6,7.3,12,Desktop,16,5,No,Yes,2,No,291
9167,18,Male,India,Bachelors,691,16.8,13,Desktop,53,3,Yes,No,4,No,244
9168,38,Male,India,Masters,795,8.8,10,Desktop,115,2,No,No,4,Yes,176
9169,45,Male,Brazil,High School,891,13.3,1,Desktop,32,4,No,No,1,No,136
9170,33,Female,UK,Bachelors,727,7.9,4,Mobile,38,2,No,Yes,2,Yes,163
9171,45,Male,Germany,PhD,785,14.8,10,Tablet,188,1,Yes,Yes,4,Yes,163
9172,39,Male,Brazil,Masters,617,17.4,9,Desktop,197,3,No,Yes,4,Yes,215
9173,36,Male,India,PhD,886,13.3,4,Mobile,10,3,No,No,1,Yes,153
9174,18,Female,India,PhD,23,21.5,2,Mobile,165,5,No,Yes,4,Yes,212
9175,48,Male,Germany,Masters,807,8.4,3,Desktop,179,1,Yes,Yes,3,No,68
9176,59,Female,Germany,High School,161,12.5,10,Tablet,156,5,No,Yes,3,Yes,331
9177,51,Female,USA,Bachelors,266,16.2,12,Desktop,38,1,No,Yes,0,No,172
9178,57,Female,Canada,PhD,83,7.3,1,Desktop,76,4,Yes,No,0,Yes,147
9179,23,Male,Brazil,PhD,168,12.3,12,Tablet,20,2,No,Yes,2,No,215
9180,45,Female,Germany,PhD,655,15.3,6,Desktop,84,4,No,Yes,0,Yes,226
9181,20,Male,USA,High School,555,16.6,12,Mobile,20,2,Yes,No,4,Yes,231
9182,48,Male,UK,PhD,344,17.7,2,Mobile,120,5,No,Yes,4,No,196
9183,33,Male,India,PhD,12,7.7,12,Tablet,119,1,Yes,Yes,2,No,186
9184,34,Male,Brazil,PhD,450,13.4,5,Tablet,88,2,Yes,Yes,0,No,130
9185,44,Female,Canada,Masters,574,5.4,8,Desktop,146,4,No,Yes,0,No,229
9186,41,Male,UK,Masters,591,8.4,6,Mobile,126,3,No,Yes,4,No,200
9187,37,Female,Brazil,PhD,490,11.1,3,Mobile,63,3,No,No,3,Yes,145
9188,49,Female,Brazil,High School,662,17.7,1,Desktop,194,3,Yes,Yes,0,No,149
9189,52,Male,Germany,High School,465,14.6,11,Tablet,198,5,Yes,No,1,Yes,300
9190,30,Male,USA,Bachelors,910,12.2,14,Mobile,151,4,No,No,4,Yes,271
9191,37,Female,Brazil,Masters,617,14.2,13,Mobile,193,2,Yes,No,2,No,216
9192,19,Female,Canada,High School,7,14.6,6,Desktop,198,4,No,Yes,0,No,216
9193,21,Male,UK,PhD,1007,13.8,7,Tablet,30,4,No,No,3,Yes,199
9194,44,Male,Canada,Masters,802,9.1,2,Desktop,181,5,Yes,No,4,No,224
9195,42,Male,Brazil,High School,319,7.2,10,Mobile,23,2,Yes,Yes,0,No,166
9196,21,Female,Canada,Bachelors,130,10.9,13,Desktop,128,2,Yes,Yes,3,Yes,169
9197,49,Male,Canada,PhD,109,8.0,6,Desktop,132,4,Yes,Yes,3,Yes,185
9198,34,Male,USA,Masters,219,15.1,0,Tablet,53,4,No,Yes,4,No,148
9199,18,Male,India,Bachelors,506,19.6,10,Desktop,34,3,No,No,0,No,181
9200,50,Male,Brazil,Bachelors,429,14.8,7,Mobile,61,4,Yes,No,2,Yes,222
9201,47,Female,UK,Masters,642,2.9,6,Mobile,89,1,No,Yes,0,No,155
9202,22,Female,India,High School,244,8.8,5,Tablet,40,3,Yes,Yes,1,Yes,161
9203,29,Male,Canada,PhD,438,12.1,10,Desktop,172,1,No,Yes,2,Yes,174
9204,55,Female,India,Bachelors,307,4.8,14,Tablet,32,4,No,No,4,Yes,312
9205,49,Male,Germany,Bachelors,901,12.2,14,Desktop,101,4,No,No,1,Yes,259
9206,55,Female,Germany,Masters,409,14.3,14,Tablet,178,5,Yes,Yes,1,No,300
9207,34,Female,Brazil,Masters,749,19.0,2,Desktop,36,4,Yes,Yes,0,No,189
9208,57,Male,UK,Masters,1,21.1,3,Tablet,91,5,Yes,No,3,No,194
9209,49,Male,Germany,Bachelors,777,6.0,7,Desktop,190,5,Yes,No,1,No,254
9210,41,Male,Canada,High School,194,11.4,0,Mobile,80,2,Yes,Yes,4,Yes,109
9211,29,Male,USA,High School,963,11.5,12,Desktop,158,5,Yes,No,4,Yes,321
9212,48,Female,USA,PhD,122,8.4,1,Desktop,74,2,No,No,3,No,90
9213,36,Male,Canada,Masters,364,12.5,13,Desktop,91,2,No,No,1,Yes,234
9214,46,Male,India,PhD,1028,11.6,0,Tablet,182,3,Yes,No,3,No,143
9215,38,Male,Canada,Bachelors,149,15.1,3,Mobile,114,2,No,Yes,1,No,132
9216,43,Male,India,Bachelors,1085,18.8,5,Tablet,83,3,No,No,0,No,138
9217,45,Male,India,Bachelors,794,12.7,4,Mobile,36,3,Yes,Yes,4,Yes,145
9218,34,Male,USA,PhD,846,9.5,12,Tablet,190,3,No,No,3,No,236
9219,26,Female,Germany,Masters,238,6.9,5,Desktop,68,4,No,No,1,Yes,190
9220,38,Male,Canada,PhD,730,22.2,1,Desktop,81,5,Yes,Yes,1,No,210
9221,51,Female,Germany,PhD,458,16.5,14,Tablet,131,5,Yes,Yes,2,Yes,291
9222,28,Male,Brazil,Bachelors,485,14.0,4,Desktop,160,1,Yes,No,2,Yes,83
9223,37,Female,UK,Bachelors,849,11.2,0,Tablet,119,1,Yes,Yes,2,No,48
9224,56,Female,USA,High School,714,20.1,12,Tablet,101,4,Yes,No,2,No,249
9225,33,Female,India,Masters,1071,11.2,5,Mobile,123,2,No,Yes,2,Yes,128
9226,46,Male,UK,Masters,344,3.4,3,Desktop,43,1,Yes,Yes,2,Yes,89
9227,18,Female,India,Masters,236,13.3,12,Desktop,49,1,No,No,4,No,173
9228,35,Male,UK,PhD,663,5.9,11,Desktop,145,3,No,No,1,Yes,219
9229,39,Female,UK,Bachelors,376,13.3,12,Tablet,152,1,No,Yes,4,Yes,136
9230,25,Male,Germany,Bachelors,972,18.7,9,Mobile,62,5,No,No,1,No,305
9231,24,Male,Brazil,High School,246,3.6,8,Desktop,151,3,Yes,Yes,2,Yes,184
9232,42,Female,Brazil,PhD,566,7.5,11,Tablet,95,4,Yes,No,0,No,236
9233,47,Male,India,Masters,699,16.3,12,Desktop,141,4,Yes,Yes,3,No,281
9234,51,Female,USA,PhD,915,9.5,2,Mobile,81,4,Yes,Yes,3,Yes,172
9235,58,Female,Brazil,Bachelors,281,14.1,2,Tablet,151,3,Yes,Yes,4,Yes,137
9236,28,Male,USA,High School,67,14.1,14,Tablet,59,1,Yes,Yes,2,Yes,242
9237,32,Female,India,PhD,175,16.4,8,Tablet,123,1,Yes,Yes,4,Yes,158
9238,52,Male,USA,Bachelors,285,8.8,14,Tablet,110,5,Yes,No,3,Yes,308
9239,40,Female,UK,PhD,305,1.0,13,Mobile,43,3,Yes,No,2,Yes,249
9240,38,Male,UK,Bachelors,875,14.0,3,Tablet,149,3,Yes,Yes,3,Yes,126
9241,45,Male,India,PhD,793,4.2,6,Tablet,194,5,Yes,No,1,No,247
9242,30,Male,USA,Masters,407,16.7,9,Tablet,64,1,No,No,3,Yes,165
9243,51,Female,USA,PhD,332,11.8,13,Mobile,46,1,Yes,Yes,1,Yes,223
9244,55,Male,India,PhD,305,10.5,1,Desktop,134,2,Yes,No,0,No,68
9245,23,Male,Brazil,Masters,919,15.5,0,Desktop,54,2,No,No,2,No,47
9246,21,Male,Germany,PhD,669,3.3,9,Mobile,71,2,Yes,No,3,Yes,173
9247,22,Male,Brazil,Bachelors,773,11.0,12,Mobile,152,2,No,Yes,3,Yes,187
9248,57,Male,Canada,Bachelors,551,14.2,13,Tablet,5,1,Yes,No,3,No,194
9249,23,Male,Germany,Bachelors,995,13.3,0,Mobile,137,4,Yes,Yes,3,Yes,206
9250,38,Male,USA,Bachelors,1054,9.6,5,Desktop,101,3,No,No,2,No,163
9251,45,Male,Germany,Bachelors,440,9.6,3,Desktop,130,2,Yes,Yes,3,Yes,115
9252,20,Male,Germany,Masters,258,19.7,1,Desktop,171,4,No,Yes,4,No,156
9253,40,Female,USA,Masters,783,16.6,12,Mobile,91,2,Yes,No,1,No,229
9254,25,Male,UK,PhD,563,8.7,6,Mobile,150,5,Yes,No,1,No,225
9255,36,Male,Germany,Bachelors,234,18.7,7,Tablet,72,2,Yes,Yes,3,Yes,169
9256,28,Male,India,PhD,26,15.8,13,Tablet,109,5,Yes,Yes,0,Yes,265
9257,27,Female,Brazil,Bachelors,523,14.4,13,Tablet,101,3,Yes,Yes,4,Yes,260
9258,45,Male,USA,PhD,384,14.6,6,Tablet,26,2,Yes,Yes,4,No,165
9259,37,Male,USA,Masters,393,6.3,9,Tablet,34,5,No,Yes,0,Yes,274
9260,45,Female,Germany,Bachelors,462,19.5,8,Mobile,94,3,Yes,No,1,No,195
9261,46,Female,UK,Masters,839,16.8,0,Desktop,5,2,Yes,No,2,No,77
9262,25,Female,UK,PhD,737,13.2,9,Tablet,74,2,No,No,3,Yes,162
9263,36,Male,Brazil,Masters,110,13.2,5,Tablet,85,1,Yes,Yes,1,Yes,141
9264,38,Male,Brazil,Masters,206,11.5,7,Desktop,55,4,Yes,No,2,Yes,202
9265,35,Male,UK,Masters,210,9.2,8,Desktop,72,4,Yes,No,1,No,206
9266,26,Male,Canada,High School,185,14.7,10,Desktop,78,3,No,Yes,0,No,192
9267,21,Female,UK,PhD,602,8.0,7,Desktop,193,5,No,Yes,0,No,231
9268,58,Female,UK,PhD,759,12.8,5,Mobile,180,4,Yes,Yes,1,Yes,175
9269,42,Male,Germany,Bachelors,745,12.5,7,Desktop,57,5,Yes,Yes,1,No,227
9270,51,Female,India,Bachelors,891,13.9,7,Tablet,107,5,Yes,Yes,2,Yes,261
9271,26,Male,Brazil,Bachelors,399,16.7,0,Desktop,38,4,No,No,3,No,142
9272,26,Male,Canada,Masters,545,14.0,7,Tablet,90,4,No,No,4,No,240
9273,35,Male,Canada,PhD,907,15.5,6,Mobile,139,5,No,No,3,Yes,230
9274,28,Male,USA,Masters,682,2.3,7,Tablet,43,5,Yes,No,2,No,249
9275,30,Female,UK,PhD,978,14.3,7,Mobile,41,2,Yes,Yes,2,Yes,141
9276,55,Female,UK,Masters,314,12.4,11,Tablet,67,2,No,Yes,1,No,216
9277,26,Male,India,Bachelors,228,13.9,9,Mobile,187,5,No,No,0,Yes,274
9278,33,Male,UK,Masters,658,9.4,13,Desktop,19,4,No,Yes,4,Yes,289
9279,21,Female,Brazil,High School,1046,17.8,10,Mobile,78,2,No,No,3,Yes,175
9280,51,Female,Canada,Bachelors,692,13.3,9,Desktop,105,5,No,Yes,4,Yes,251
9281,24,Male,UK,High School,300,8.3,5,Mobile,132,5,Yes,Yes,3,Yes,241
9282,32,Female,India,High School,927,9.2,8,Desktop,105,3,No,Yes,3,Yes,199
9283,55,Female,Germany,Bachelors,1074,16.5,2,Mobile,194,3,Yes,No,0,Yes,165
9284,28,Female,Brazil,High School,742,11.6,9,Tablet,118,5,Yes,Yes,4,Yes,238
9285,49,Male,Germany,High School,61,12.0,0,Tablet,72,5,Yes,No,0,No,173
9286,44,Female,USA,PhD,1043,11.0,13,Tablet,114,5,Yes,No,2,Yes,302
9287,47,Female,India,Masters,308,17.1,8,Desktop,182,2,Yes,Yes,1,No,183
9288,34,Female,USA,High School,537,14.4,13,Tablet,173,1,Yes,Yes,1,Yes,161
9289,53,Female,USA,Masters,75,6.1,9,Tablet,65,2,No,Yes,1,No,179
9290,36,Female,Canada,High School,594,7.1,13,Mobile,29,5,Yes,No,2,Yes,297
9291,24,Male,USA,Bachelors,609,12.0,9,Tablet,160,2,No,No,1,Yes,175
9292,38,Female,USA,Bachelors,612,8.8,1,Desktop,39,1,No,Yes,2,No,53
9293,45,Female,India,PhD,1021,1.2,2,Desktop,87,1,No,No,1,No,77
9294,20,Female,Germany,Bachelors,785,8.3,10,Mobile,185,1,Yes,Yes,3,Yes,178
9295,31,Female,UK,PhD,241,10.6,3,Desktop,171,5,Yes,No,0,No,200
9296,19,Male,USA,Bachelors,5,10.0,7,Desktop,63,4,Yes,No,2,No,256
9297,46,Male,Canada,Masters,487,15.6,10,Mobile,69,4,No,Yes,2,No,227
9298,35,Male,UK,High School,357,1.0,8,Tablet,115,4,Yes,Yes,0,Yes,236
9299,54,Female,Canada,High School,394,8.1,2,Mobile,133,3,No,Yes,3,No,166
9300,41,Female,UK,PhD,369,16.0,1,Mobile,124,4,No,Yes,0,No,147
9301,29,Male,USA,Bachelors,29,8.7,1,Tablet,49,5,Yes,Yes,2,No,212
9302,49,Male,Brazil,Masters,966,5.9,10,Mobile,23,5,No,Yes,1,No,286
9303,35,Male,UK,Masters,9,8.6,8,Desktop,180,3,No,Yes,1,Yes,230
9304,30,Male,Brazil,Bachelors,334,14.2,11,Mobile,181,5,No,Yes,3,Yes,275
9305,21,Male,Germany,High School,950,10.7,7,Tablet,18,5,No,Yes,2,Yes,251
9306,40,Male,UK,Bachelors,230,8.4,1,Tablet,71,3,No,Yes,2,No,119
9307,27,Female,India,High School,393,14.4,12,Mobile,162,3,No,No,3,No,267
9308,22,Female,Canada,Bachelors,779,13.9,7,Tablet,120,3,Yes,Yes,4,No,184
9309,57,Male,Germany,High School,387,5.7,3,Mobile,197,5,No,No,3,No,194
9310,31,Female,Germany,PhD,109,12.5,5,Desktop,73,3,Yes,Yes,0,No,147
9311,51,Female,Brazil,Masters,339,5.5,4,Desktop,10,1,No,No,0,No,115
9312,45,Male,USA,Bachelors,565,17.9,4,Tablet,88,2,No,Yes,4,No,146
9313,25,Male,Canada,High School,833,18.2,12,Tablet,50,3,No,Yes,0,Yes,239
9314,33,Female,India,High School,1064,10.6,9,Mobile,46,3,No,Yes,3,Yes,181
9315,48,Female,India,High School,222,17.3,9,Desktop,193,3,No,No,0,No,228
9316,24,Female,Brazil,PhD,297,8.2,6,Tablet,35,3,No,Yes,3,Yes,197
9317,20,Male,Brazil,High School,1053,11.3,7,Desktop,158,2,Yes,Yes,0,No,142
9318,46,Female,Germany,Masters,927,9.1,4,Mobile,190,5,No,Yes,0,No,261
9319,53,Male,Brazil,PhD,995,11.9,12,Desktop,37,4,No,Yes,1,Yes,257
9320,56,Male,USA,High School,989,12.3,3,Mobile,56,1,No,Yes,1,No,92
9321,21,Female,Germany,Masters,485,12.0,1,Tablet,107,5,Yes,No,3,Yes,184
9322,26,Male,Germany,High School,130,11.5,4,Tablet,36,3,No,Yes,4,No,155
9323,34,Male,Germany,Masters,48,12.6,7,Tablet,58,5,No,No,1,No,255
9324,37,Male,India,Masters,827,18.3,0,Tablet,133,1,No,Yes,3,No,82
9325,31,Female,Canada,High School,600,1.9,5,Mobile,137,5,Yes,Yes,3,Yes,247
9326,46,Female,Canada,Masters,770,21.6,1,Mobile,154,5,No,Yes,1,Yes,177
9327,30,Female,India,Bachelors,571,10.2,1,Tablet,110,3,No,Yes,4,Yes,171
9328,53,Male,Germany,High School,457,11.6,7,Tablet,125,2,No,No,0,No,136
9329,34,Female,USA,Bachelors,1073,18.6,5,Desktop,137,4,No,No,4,Yes,158
9330,21,Male,UK,Masters,728,15.0,5,Mobile,12,5,No,Yes,1,Yes,233
9331,37,Female,Germany,PhD,290,14.7,5,Desktop,74,2,No,No,3,Yes,155
9332,28,Male,Brazil,PhD,535,18.2,8,Mobile,67,4,Yes,No,1,No,256
9333,59,Female,Canada,Masters,436,11.2,13,Mobile,14,1,No,Yes,1,Yes,180
9334,39,Female,UK,Bachelors,828,16.6,14,Tablet,194,1,No,Yes,1,No,189
9335,25,Male,India,High School,251,5.7,12,Tablet,44,5,Yes,Yes,1,Yes,270
9336,45,Male,India,PhD,241,14.1,2,Desktop,106,4,Yes,No,4,Yes,144
9337,58,Female,UK,Bachelors,924,14.8,1,Tablet,179,1,Yes,No,2,No,71
9338,47,Female,Canada,PhD,305,17.7,13,Tablet,84,3,No,Yes,1,Yes,250
9339,50,Male,Canada,PhD,557,15.5,4,Tablet,60,2,No,Yes,4,No,139
9340,50,Female,Brazil,Masters,1018,13.0,5,Mobile,32,5,No,Yes,4,Yes,239
9341,53,Male,India,High School,991,10.4,8,Tablet,60,1,No,No,1,No,148
9342,44,Male,India,Bachelors,132,10.4,8,Tablet,5,2,Yes,No,4,No,158
9343,37,Male,Germany,Bachelors,1007,10.4,1,Mobile,56,3,No,Yes,1,Yes,186
9344,50,Male,USA,High School,376,5.5,8,Desktop,66,5,Yes,No,3,No,257
9345,42,Male,Brazil,Bachelors,687,20.7,8,Tablet,112,5,No,Yes,0,Yes,262
9346,36,Male,Germany,PhD,371,17.0,12,Tablet,174,1,Yes,No,4,Yes,155
9347,38,Male,USA,High School,155,13.3,5,Mobile,179,5,No,No,2,Yes,219
9348,59,Male,India,PhD,245,16.1,0,Tablet,122,2,Yes,Yes,2,No,74
9349,50,Male,USA,PhD,542,15.8,10,Tablet,107,4,Yes,No,3,Yes,243
9350,20,Male,India,PhD,682,7.0,7,Mobile,41,2,Yes,Yes,4,Yes,171
9351,31,Male,Canada,High School,897,15.2,7,Desktop,143,3,Yes,No,3,Yes,210
9352,32,Male,Germany,Bachelors,871,18.3,7,Mobile,199,5,Yes,Yes,2,Yes,242
9353,50,Male,India,PhD,673,8.6,12,Tablet,33,3,No,Yes,3,Yes,229
9354,59,Male,USA,High School,88,4.3,12,Desktop,8,3,No,No,1,No,240
9355,39,Male,Germany,High School,13,6.2,7,Mobile,143,5,Yes,Yes,0,No,248
9356,18,Male,USA,Masters,881,11.5,9,Tablet,34,4,Yes,No,1,Yes,208
9357,48,Female,USA,Masters,994,5.9,4,Tablet,83,2,Yes,Yes,4,No,141
9358,52,Female,UK,Masters,320,11.1,1,Desktop,83,3,No,No,2,Yes,104
9359,37,Male,India,Bachelors,292,8.7,8,Desktop,190,2,No,Yes,4,No,148
9360,49,Female,India,Bachelors,623,12.0,11,Tablet,164,3,Yes,No,3,No,217
9361,29,Female,USA,Bachelors,773,9.5,10,Desktop,161,5,No,No,0,No,275
9362,33,Female,Canada,Bachelors,840,11.8,5,Tablet,117,5,No,Yes,1,No,246
9363,25,Male,India,PhD,924,15.0,2,Desktop,47,5,No,Yes,1,No,232
9364,31,Male,Brazil,High School,402,7.2,0,Mobile,89,5,No,No,0,No,190
9365,35,Male,Canada,High School,158,13.4,14,Mobile,43,5,No,Yes,0,Yes,296
9366,47,Female,Canada,Masters,384,7.7,11,Desktop,143,2,Yes,No,3,Yes,183
9367,50,Female,Canada,High School,398,12.0,4,Desktop,100,3,No,No,1,No,144
9368,51,Male,India,Bachelors,56,11.6,3,Tablet,159,1,No,No,2,Yes,66
9369,51,Female,Canada,High School,970,13.8,12,Tablet,28,4,Yes,No,0,Yes,301
9370,24,Female,Canada,PhD,760,12.9,12,Tablet,41,1,Yes,No,3,No,146
9371,23,Male,Germany,PhD,473,18.2,12,Mobile,69,3,No,No,0,No,269
9372,23,Female,India,Masters,194,11.9,3,Mobile,36,2,Yes,No,4,No,92
9373,39,Female,Canada,Bachelors,797,8.9,8,Mobile,57,3,Yes,Yes,0,No,194
9374,25,Male,Brazil,High School,760,16.6,12,Desktop,133,4,No,Yes,4,Yes,272
9375,54,Female,Canada,Masters,795,13.7,5,Mobile,113,3,Yes,No,4,Yes,140
9376,32,Male,USA,High School,836,16.4,7,Desktop,188,5,No,No,2,Yes,263
9377,43,Male,India,Masters,675,11.4,8,Desktop,166,1,Yes,Yes,4,No,141
9378,56,Male,Germany,Masters,266,5.5,12,Desktop,161,4,No,Yes,4,Yes,276
9379,20,Male,Brazil,PhD,794,23.2,0,Mobile,10,4,Yes,No,4,Yes,128
9380,27,Male,UK,PhD,91,9.0,6,Mobile,189,1,Yes,Yes,0,No,116
9381,20,Male,USA,PhD,445,6.2,6,Desktop,99,2,No,Yes,0,Yes,177
9382,47,Male,USA,Masters,77,15.6,13,Mobile,18,1,No,No,3,No,174
9383,39,Female,USA,PhD,322,7.3,14,Desktop,73,1,Yes,No,1,No,226
9384,20,Male,Brazil,PhD,421,10.0,13,Desktop,194,1,No,Yes,2,No,188
9385,18,Female,India,Bachelors,546,12.6,8,Mobile,90,2,No,Yes,0,No,196
9386,50,Female,India,High School,346,11.3,0,Desktop,55,4,No,Yes,3,No,121
9387,36,Male,Canada,High School,715,10.2,1,Mobile,17,3,Yes,No,3,No,97
9388,53,Female,Canada,Bachelors,725,19.9,13,Mobile,80,1,No,No,2,Yes,194
9389,51,Male,India,Bachelors,650,11.4,5,Desktop,109,2,No,Yes,3,No,141
9390,48,Male,Canada,PhD,659,7.5,3,Tablet,136,3,No,Yes,0,Yes,155
9391,41,Male,India,PhD,149,16.9,4,Mobile,42,3,No,Yes,4,Yes,181
9392,29,Male,USA,High School,418,8.4,14,Desktop,136,4,No,Yes,0,Yes,311
9393,30,Male,UK,Bachelors,1053,11.5,4,Tablet,162,5,No,No,3,No,214
9394,33,Male,USA,Bachelors,766,7.5,9,Tablet,58,3,Yes,No,1,No,176
9395,33,Female,Canada,PhD,65,13.1,0,Tablet,69,1,Yes,No,1,Yes,63
9396,37,Female,UK,High School,676,12.2,0,Desktop,193,3,Yes,Yes,4,No,128
9397,58,Female,UK,Masters,224,11.9,12,Desktop,181,5,No,Yes,3,Yes,325
9398,44,Female,India,Bachelors,476,12.8,6,Tablet,163,5,No,Yes,4,No,237
9399,56,Female,Germany,High School,326,16.1,2,Desktop,174,4,No,No,4,No,170
9400,30,Male,Brazil,High School,88,15.5,4,Mobile,182,2,Yes,No,4,Yes,124
9401,21,Female,Germany,High School,158,6.8,7,Tablet,27,4,Yes,Yes,1,Yes,238
9402,49,Male,UK,Bachelors,940,8.6,4,Tablet,64,5,Yes,No,2,No,205
9403,57,Male,Germany,Masters,282,16.6,9,Tablet,164,2,Yes,No,3,Yes,176
9404,51,Male,Canada,PhD,657,8.1,8,Tablet,188,4,No,No,4,Yes,220
9405,56,Male,UK,Masters,163,14.5,3,Desktop,60,1,No,No,4,Yes,82
